"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"298087","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-19 07:50:00","Ciudad Autónoma de Buenos Aires","02"
"298088","Hospital","Femenino","Otro no familiar","Psicológica","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-06-19 09:15:00","Ciudad Autónoma de Buenos Aires","02"
"298089","Víctima","Femenino","No hay niñas/os","Psicológica","40","40 a 49 años","Femenino","1","2","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-06-19 10:30:00","Ciudad Autónoma de Buenos Aires","02"
"298090","Víctima","Femenino","Madre","Física","37","30 a 39 años","Femenino","4","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-19 12:20:00","Ciudad Autónoma de Buenos Aires","02"
"298091","Otra Institución","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","1","1","Masculino","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-19 12:30:00","Ciudad Autónoma de Buenos Aires","02"
"298092","Víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-06-19 16:20:00","Ciudad Autónoma de Buenos Aires","02"
"298093","Familiar de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-19 14:20:00","Ciudad Autónoma de Buenos Aires","02"
"298094","Víctima","Femenino","Hermana/o","Física","28","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-19 15:10:00","Ciudad Autónoma de Buenos Aires","02"
"298095","Vecina/o de la víctima","Femenino","Sin datos","Física","0","Sin datos","NS/NC","1","1","Femenino","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-19 16:20:00","Ciudad Autónoma de Buenos Aires","02"
"298096","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-19 19:00:00","Ciudad Autónoma de Buenos Aires","02"
"298097","Vecina/o de la víctima","Femenino","No hay niñas/os","Económica","Sin Datos","Sin Datos","Femenino","2","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-06-19 19:00:00","Ciudad Autónoma de Buenos Aires","02"
"298098","Víctima","Femenino","Madre","Psicológica","34","30 a 39 años","Femenino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-19 17:15:00","Ciudad Autónoma de Buenos Aires","02"
"298099","Otro Particular","Masculino","Otro no familiar","Física","10","6 a 11 años","Masculino","4","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-19 20:00:00","Ciudad Autónoma de Buenos Aires","02"
"298100","Otro Particular","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-06-19 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"298101","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-19 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"298102","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-06-19 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"298103","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-19 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298104","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-20 23:50:00","Ciudad Autónoma de Buenos Aires","02"
"298105","Comisaría","Masculino","Otro no familiar","Física","43","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-06-20 06:00:00","Ciudad Autónoma de Buenos Aires","02"
"298106","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-20 10:05:00","Ciudad Autónoma de Buenos Aires","02"
"298107","Víctima","Femenino","No hay niñas/os","Psicológica","67","Más de 60 años","Femenino","2","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-06-20 10:20:00","Ciudad Autónoma de Buenos Aires","02"
"298108","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"298109","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 11:00:00","Ciudad Autónoma de Buenos Aires","02"
"298110","Víctima","Femenino","Madre","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-20 09:45:00","Ciudad Autónoma de Buenos Aires","02"
"298111","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-20 11:50:00","Ciudad Autónoma de Buenos Aires","02"
"298112","Comisaría","Masculino","No hay niñas/os","Psicológica","45","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-20 11:20:00","Ciudad Autónoma de Buenos Aires","02"
"298113","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 12:45:00","Ciudad Autónoma de Buenos Aires","02"
"298114","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"298115","Hospital","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-20 15:15:00","Ciudad Autónoma de Buenos Aires","02"
"298116","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 14:40:00","Ciudad Autónoma de Buenos Aires","02"
"298117","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-20 17:10:00","Ciudad Autónoma de Buenos Aires","02"
"298118","Víctima","Femenino","Madre","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-20 16:50:00","Ciudad Autónoma de Buenos Aires","02"
"298119","Víctima","Masculino","No hay niñas/os","Psicológica","36","30 a 39 años","Masculino","1","2","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-20 17:10:00","Ciudad Autónoma de Buenos Aires","02"
"298120","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 17:30:00","Ciudad Autónoma de Buenos Aires","02"
"298121","Víctima","Femenino","Madre","Física","51","50 a 59 años","Femenino","1","1","Femenino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-06-20 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298122","Víctima","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-20 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"298123","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 19:30:00","Ciudad Autónoma de Buenos Aires","02"
"298124","Vecina/o de la víctima","Femenino","Otro no familiar","Física","74","Más de 60 años","Femenino","1","2","Femenino","Otro conviviente","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 19:00:00","Ciudad Autónoma de Buenos Aires","02"
"298125","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"298126","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 23:00:00","Ciudad Autónoma de Buenos Aires","02"
"298127","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298128","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-20 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298129","Otra Institución","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-20 03:00:00","Ciudad Autónoma de Buenos Aires","02"
"298130","Comisaría","Masculino","Sin datos","Psicológica","34","30 a 39 años","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-21 00:00:00","Ciudad Autónoma de Buenos Aires","02"
"298131","Comisaría","Femenino","Madre","Física","44","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-21 00:30:00","Ciudad Autónoma de Buenos Aires","02"
"298132","Comisaría","Masculino","Hermana/o","Física","23","18 a 29 años","Masculino","5","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-21 01:00:00","Ciudad Autónoma de Buenos Aires","02"
"298133","Comisaría","Masculino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-06-21 01:30:00","Ciudad Autónoma de Buenos Aires","02"
"298134","Otra Institución","Masculino","Otro no familiar","Física","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-21 04:15:00","Ciudad Autónoma de Buenos Aires","02"
"298135","Otra Institución","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-21 03:30:00","Ciudad Autónoma de Buenos Aires","02"
"298136","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-21 08:10:00","Ciudad Autónoma de Buenos Aires","02"
"298137","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-21 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"298138","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-21 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"298139","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-06-21 08:15:00","Ciudad Autónoma de Buenos Aires","02"
"298140","Ns/Nc","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-21 08:30:00","Ciudad Autónoma de Buenos Aires","02"
"298141","Familiar de la víctima","Masculino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-21 10:30:00","Ciudad Autónoma de Buenos Aires","02"
"298142","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-06-21 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"298143","Vecina/o de la víctima","Femenino","Otro no familiar","Física","74","Más de 60 años","Femenino","1","0","Femenino","Otro conviviente","Está interviniendo o se deriva a otra institución","2019-06-21 11:00:00","Ciudad Autónoma de Buenos Aires","02"
"298144","Víctima","Femenino","Madre","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-21 14:00:00","Ciudad Autónoma de Buenos Aires","02"
"298145","Otra Institución","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-21 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298146","Hospital","Femenino","Otro no familiar","Física","19","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-06-21 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"298147","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-21 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"298148","Familiar de la víctima","Femenino","Otro familiar","Psicológica","16","12 a 17 años","Femenino","2","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-06-21 18:40:00","Ciudad Autónoma de Buenos Aires","02"
"298149","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-21 19:30:00","Ciudad Autónoma de Buenos Aires","02"
"298150","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-22 20:05:00","Ciudad Autónoma de Buenos Aires","02"
"298151","Otro Particular","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-22 20:45:00","Ciudad Autónoma de Buenos Aires","02"
"298152","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-22 21:00:00","Ciudad Autónoma de Buenos Aires","02"
"298153","Víctima","Femenino","Madre","Física","23","18 a 29 años","Femenino","2","2","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-22 00:05:00","Ciudad Autónoma de Buenos Aires","02"
"298154","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","2","1","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 00:30:00","Ciudad Autónoma de Buenos Aires","02"
"298155","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","NS/NC","Ns/Nc","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 01:30:00","Ciudad Autónoma de Buenos Aires","02"
"298156","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 02:45:00","Ciudad Autónoma de Buenos Aires","02"
"298157","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-22 04:50:00","Ciudad Autónoma de Buenos Aires","02"
"298158","Comisaría","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 03:45:00","Ciudad Autónoma de Buenos Aires","02"
"298159","Víctima","Femenino","Madre","Psicológica","25","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-22 13:30:00","Ciudad Autónoma de Buenos Aires","02"
"298161","Hospital","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-22 14:30:00","Ciudad Autónoma de Buenos Aires","02"
"298162","Comisaría","Femenino","No hay niñas/os","Psicológica","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-22 14:10:00","Ciudad Autónoma de Buenos Aires","02"
"298163","Víctima","Femenino","Madre","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 16:20:00","Ciudad Autónoma de Buenos Aires","02"
"298164","Ns/Nc","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-22 15:40:00","Ciudad Autónoma de Buenos Aires","02"
"298165","Ns/Nc","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","1","1","Femenino","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-22 16:55:00","Ciudad Autónoma de Buenos Aires","02"
"298166","Comisaría","Masculino","Otro no familiar","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-06-22 17:15:00","Ciudad Autónoma de Buenos Aires","02"
"298167","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-22 23:00:00","Ciudad Autónoma de Buenos Aires","02"
"298168","Comisaría","Femenino","Madre","Física","25","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-22 23:00:00","Ciudad Autónoma de Buenos Aires","02"
"298169","Comisaría","Masculino","Otro no familiar","Física","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-23 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298170","Víctima","Femenino","Madre","Psicológica","37","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-23 21:30:00","Ciudad Autónoma de Buenos Aires","02"
"298171","Familiar de la víctima","Femenino","Otro familiar","Física","4","1 a 5 años","Femenino","4","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-23 00:50:00","Ciudad Autónoma de Buenos Aires","02"
"298172","Comisaría","Masculino","No hay niñas/os","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-23 05:45:00","Ciudad Autónoma de Buenos Aires","02"
"298173","Comisaría","Masculino","No hay niñas/os","Física","42","40 a 49 años","Femenino","1","2","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-06-23 05:15:00","Ciudad Autónoma de Buenos Aires","02"
"298174","Otra Institución","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-23 08:00:00","Ciudad Autónoma de Buenos Aires","02"
"298175","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-23 08:10:00","Ciudad Autónoma de Buenos Aires","02"
"298176","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-23 09:30:00","Ciudad Autónoma de Buenos Aires","02"
"298177","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-23 10:40:00","Ciudad Autónoma de Buenos Aires","02"
"298178","Víctima","Masculino","No hay niñas/os","Psicológica","57","50 a 59 años","Masculino","1","1","Femenino","Madre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-23 09:35:00","Ciudad Autónoma de Buenos Aires","02"
"298179","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-23 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"298180","Familiar de la víctima","Masculino","Padre","Psicológica","8","6 a 11 años","Masculino","3","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-23 10:40:00","Ciudad Autónoma de Buenos Aires","02"
"298181","Comisaría","Masculino","Otro no familiar","Económica y física","35","30 a 39 años","Femenino","4","3","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-23 14:00:00","Ciudad Autónoma de Buenos Aires","02"
"298182","Comisaría","Masculino","Otro no familiar",,"Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-23 14:00:00","Ciudad Autónoma de Buenos Aires","02"
"298183","Otro Particular","Femenino","Otro no familiar","Física","17","12 a 17 años","Masculino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2019-06-23 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298184","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-23 15:00:00","Ciudad Autónoma de Buenos Aires","02"
"298185","Comisaría","Femenino","Otro no familiar","Física","48","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-23 18:00:00","Ciudad Autónoma de Buenos Aires","02"
"298186","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-23 19:55:00","Ciudad Autónoma de Buenos Aires","02"
"298187","Comisaría","Masculino","No hay niñas/os",,"66","Más de 60 años","Femenino","1","2","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-06-24 22:25:00","Ciudad Autónoma de Buenos Aires","02"
"298188","Hospital","Femenino","No hay niñas/os","Física","33","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-24 22:55:00","Ciudad Autónoma de Buenos Aires","02"
"298189","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-24 23:25:00","Ciudad Autónoma de Buenos Aires","02"
"298190","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-24 00:55:00","Ciudad Autónoma de Buenos Aires","02"
"298191","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Masculino","5","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-24 02:30:00","Ciudad Autónoma de Buenos Aires","02"
"298192","Comisaría","Masculino","Otro no familiar","Física","23","18 a 29 años","Femenino","2","1","Masculino","Pareja de la madre/padre","La víctima no aceptó la intervención de Equipos Móviles","2019-06-24 06:25:00","Ciudad Autónoma de Buenos Aires","02"
"298193","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-24 07:40:00","Ciudad Autónoma de Buenos Aires","02"
"298194","Comisaría","Femenino","No hay niñas/os","Física","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-06-24 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"298195","Víctima","Femenino","Madre","Psicológica","29","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-24 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"298196","Comisaría","Masculino","Otro no familiar","Física","30","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-06-24 08:05:00","Ciudad Autónoma de Buenos Aires","02"
"298197","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-24 11:00:00","Ciudad Autónoma de Buenos Aires","02"
"298198","Familiar de la víctima","Femenino","Otro familiar","Física","29","18 a 29 años","Femenino","5","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-06-24 10:50:00","Ciudad Autónoma de Buenos Aires","02"
"298199","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-06-24 11:30:00","Ciudad Autónoma de Buenos Aires","02"
"298200","Comisaría","Femenino","No hay niñas/os","Física","21","18 a 29 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-06-24 11:00:00","Ciudad Autónoma de Buenos Aires","02"
