"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"418663","Víctima","Femenino","Otro familiar","Física","53","50 a 59 años","Femenino","3","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-09-11 19:25:19","Ciudad Autónoma de Buenos Aires","02"
"418664","Víctima","Masculino","NS/NC","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-09-11 19:30:28","Ciudad Autónoma de Buenos Aires","02"
"418665","Comisaría","Femenino","NS/NC","Física","34","30 a 39 años","Femenino","4","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-09-11 19:36:32","Ciudad Autónoma de Buenos Aires","02"
"418666","Comisaría","Femenino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-11 21:29:06","Ciudad Autónoma de Buenos Aires","02"
"418375","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-12 00:23:57","Ciudad Autónoma de Buenos Aires","02"
"418668","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-12 00:59:08","Ciudad Autónoma de Buenos Aires","02"
"418669","Comisaría","Femenino","Otro no familiar","Física","33","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-12 06:50:28","Ciudad Autónoma de Buenos Aires","02"
"418671","Comisaría","Femenino","Otro no familiar","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-12 07:26:04","Ciudad Autónoma de Buenos Aires","02"
"233346","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-12 07:42:14","Ciudad Autónoma de Buenos Aires","02"
"418685","Familiar","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-12 10:55:20","Ciudad Autónoma de Buenos Aires","02"
"418688","Otro Institucional","Femenino","Otro no familiar","Física","87","Más de 60 años","Femenino","0","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-12 11:19:38","Ciudad Autónoma de Buenos Aires","02"
"418708","Víctima","Femenino","Madre","Sexual","40","40 a 49 años","Femenino","3","2","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-12 13:44:41","Ciudad Autónoma de Buenos Aires","02"
"234283","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","0","NS/NC","Padre","Llamante solicitó información y/o orientación","2019-09-12 15:56:14","Ciudad Autónoma de Buenos Aires","02"
"418709","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-12 16:50:53","Ciudad Autónoma de Buenos Aires","02"
"418712","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-12 16:56:15","Ciudad Autónoma de Buenos Aires","02"
"418713","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-12 17:01:35","Ciudad Autónoma de Buenos Aires","02"
"418710","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-12 18:38:57","Ciudad Autónoma de Buenos Aires","02"
"418714","Comisaría","Femenino","Otro no familiar","Física","13","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-09-12 18:48:38","Ciudad Autónoma de Buenos Aires","02"
"418710","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-12 21:25:00","Ciudad Autónoma de Buenos Aires","02"
"204216","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-13 07:52:00","Ciudad Autónoma de Buenos Aires","02"
"418721","Víctima","Femenino","Madre","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-13 09:58:41","Ciudad Autónoma de Buenos Aires","02"
"418282","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-13 11:49:19","Ciudad Autónoma de Buenos Aires","02"
"180180","Víctima","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-13 12:14:15","Ciudad Autónoma de Buenos Aires","02"
"418726","Familiar","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","2","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-13 12:23:59","Ciudad Autónoma de Buenos Aires","02"
"418727","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-09-13 15:25:50","Ciudad Autónoma de Buenos Aires","02"
"415470","NS/NC","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","2","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-09-13 16:32:57","Ciudad Autónoma de Buenos Aires","02"
"418729","Víctima","Femenino","No hay niñas/os","Psicológica","28","18 a 29 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-13 16:35:51","Ciudad Autónoma de Buenos Aires","02"
"99509","Víctima","Femenino","Madre","Física","46","40 a 49 años","Femenino","9","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-13 19:37:06","Ciudad Autónoma de Buenos Aires","02"
"408248","Víctima","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-13 19:43:58","Ciudad Autónoma de Buenos Aires","02"
"418746","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-14 11:00:56","Ciudad Autónoma de Buenos Aires","02"
"418748","Víctima","Femenino","Madre","Económica","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-14 12:32:42","Ciudad Autónoma de Buenos Aires","02"
"418751","Comisaría","Femenino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-14 12:56:57","Ciudad Autónoma de Buenos Aires","02"
"418755","Víctima","Masculino","No hay niñas/os","Física","22","18 a 29 años","Masculino","1","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-09-14 16:38:43","Ciudad Autónoma de Buenos Aires","02"
"418744","Víctima","Femenino","No hay niñas/os","Psicológica","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-14 17:03:24","Ciudad Autónoma de Buenos Aires","02"
"362221","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-14 19:41:50","Ciudad Autónoma de Buenos Aires","02"
"418758","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-14 22:02:35","Ciudad Autónoma de Buenos Aires","02"
"418759","Otro Institucional","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-14 23:57:10","Ciudad Autónoma de Buenos Aires","02"
"418760","Comisaría","Femenino","Otro no familiar","Física","58","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 00:06:17","Ciudad Autónoma de Buenos Aires","02"
"418758","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-15 01:28:44","Ciudad Autónoma de Buenos Aires","02"
"412455","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 05:44:52","Ciudad Autónoma de Buenos Aires","02"
"418765","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 07:37:24","Ciudad Autónoma de Buenos Aires","02"
"418760","Víctima","Femenino","No hay niñas/os","Económica y Física","58","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-09-15 12:10:04","Ciudad Autónoma de Buenos Aires","02"
"418768","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-15 12:35:45","Ciudad Autónoma de Buenos Aires","02"
"418771","Víctima","Femenino","No hay niñas/os","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 13:56:12","Ciudad Autónoma de Buenos Aires","02"
"418772","Familiar","Femenino","Otro familiar","Psicológica","64","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-15 13:57:02","Ciudad Autónoma de Buenos Aires","02"
"418770","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-09-15 14:00:06","Ciudad Autónoma de Buenos Aires","02"
"418773","Comisaría","Femenino","Otro no familiar","Psicológica","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 14:54:00","Ciudad Autónoma de Buenos Aires","02"
"418776","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-09-15 16:45:48","Ciudad Autónoma de Buenos Aires","02"
"418777","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-15 17:17:50","Ciudad Autónoma de Buenos Aires","02"
"418778","Comisaría","Femenino","No hay niñas/os","Económica y Física","49","40 a 49 años","Femenino","1","2","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 17:55:32","Ciudad Autónoma de Buenos Aires","02"
"418719","Comisaría","Femenino","Otro no familiar","Física","34","30 a 39 años","Femenino","5","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 19:17:57","Ciudad Autónoma de Buenos Aires","02"
"418770","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-15 19:30:49","Ciudad Autónoma de Buenos Aires","02"
"418784","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-15 21:02:02","Ciudad Autónoma de Buenos Aires","02"
"418785","Comisaría","Femenino","Madre","Psicológica","44","40 a 49 años","Femenino","1","1","NS/NC","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-15 21:17:09","Ciudad Autónoma de Buenos Aires","02"
"418786","Familiar","Femenino","Madre","Psicológica","11","6 a 11 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-15 21:33:09","Ciudad Autónoma de Buenos Aires","02"
"418792","Comisaría","Femenino","No hay niñas/os","Física","57","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 01:32:13","Ciudad Autónoma de Buenos Aires","02"
"418793","Comisaría","Femenino","No hay niñas/os","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 01:42:32","Ciudad Autónoma de Buenos Aires","02"
"418794","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 02:11:59","Ciudad Autónoma de Buenos Aires","02"
"418797","Comisaría","Femenino","No hay niñas/os","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 06:43:18","Ciudad Autónoma de Buenos Aires","02"
"418798","Comisaría","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 06:57:46","Ciudad Autónoma de Buenos Aires","02"
"418791","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 07:41:54","Ciudad Autónoma de Buenos Aires","02"
"418758","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 08:26:15","Ciudad Autónoma de Buenos Aires","02"
"359042","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 08:29:37","Ciudad Autónoma de Buenos Aires","02"
"289768","Víctima","Femenino","NS/NC","Psicológica","33","30 a 39 años","Femenino","1","1","Femenino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-09-16 08:48:32","Ciudad Autónoma de Buenos Aires","02"
"418799","Víctima","Femenino","Madre","Psicológica","24","18 a 29 años","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-16 09:33:14","Ciudad Autónoma de Buenos Aires","02"
"359042","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 09:59:51","Ciudad Autónoma de Buenos Aires","02"
"418802","Familiar","Masculino","Padre","Física","7","6 a 11 años","Masculino","1","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-09-16 11:28:26","Ciudad Autónoma de Buenos Aires","02"
"418803","Hospital","Femenino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-09-16 12:28:29","Ciudad Autónoma de Buenos Aires","02"
"359042","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 13:39:06","Ciudad Autónoma de Buenos Aires","02"
"418810","Víctima","Femenino","Madre","Psicológica","35","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-16 17:23:10","Ciudad Autónoma de Buenos Aires","02"
"359042","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 17:28:50","Ciudad Autónoma de Buenos Aires","02"
"418811","Vecina/o de la víctima","Femenino","Otro no familiar","Física","49","40 a 49 años","Femenino","4","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-16 17:44:53","Ciudad Autónoma de Buenos Aires","02"
"418808","Otro/a Particular","Masculino","NS/NC","Física","9","6 a 11 años","Masculino","1","1","Masculino","Otro conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-16 18:18:25","Ciudad Autónoma de Buenos Aires","02"
"418803","Víctima","Femenino","Madre","Psicológica","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-16 18:25:54","Ciudad Autónoma de Buenos Aires","02"
"362221","Comisaría","Femenino","Otro no familiar","Física","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2019-09-16 22:47:44","Ciudad Autónoma de Buenos Aires","02"
"408085","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 22:50:06","Ciudad Autónoma de Buenos Aires","02"
"205159","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-16 22:52:04","Ciudad Autónoma de Buenos Aires","02"
"137387","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 00:38:57","Ciudad Autónoma de Buenos Aires","02"
"418816","Comisaría","Femenino","Otro no familiar","Psicológica","27","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-09-17 00:48:45","Ciudad Autónoma de Buenos Aires","02"
"418818","Comisaría","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-09-17 04:11:55","Ciudad Autónoma de Buenos Aires","02"
"418819","Comisaría","Femenino","Otro no familiar","Física","14","12 a 17 años","Femenino","3","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2019-09-17 06:11:05","Ciudad Autónoma de Buenos Aires","02"
"408243","Víctima","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","NS/NC","La víctima no aceptó la intervención de Equipos Móviles","2019-09-17 09:27:44","Ciudad Autónoma de Buenos Aires","02"
"418816","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-17 09:50:39","Ciudad Autónoma de Buenos Aires","02"
"418821","Víctima","Femenino","No hay niñas/os","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-17 10:28:40","Ciudad Autónoma de Buenos Aires","02"
"418822","Comisaría","Femenino","Madre","Física","28","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 10:29:46","Ciudad Autónoma de Buenos Aires","02"
"359042","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 11:35:31","Ciudad Autónoma de Buenos Aires","02"
"418823","Comisaría","Femenino","Madre","Física","34","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-17 11:53:04","Ciudad Autónoma de Buenos Aires","02"
"418824","Comisaría","Femenino","Madre","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-17 12:27:26","Ciudad Autónoma de Buenos Aires","02"
"418827","Víctima","Masculino","Hermana/o","Física","25","18 a 29 años","Masculino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-09-17 13:34:21","Ciudad Autónoma de Buenos Aires","02"
"418828","Vecina/o de la víctima","Femenino","NS/NC","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-17 13:37:53","Ciudad Autónoma de Buenos Aires","02"
"418830","Víctima","Femenino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-17 15:52:56","Ciudad Autónoma de Buenos Aires","02"
"418831","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","1","1","Femenino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 16:04:12","Ciudad Autónoma de Buenos Aires","02"
"418832","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","1","2","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2019-09-17 17:33:27","Ciudad Autónoma de Buenos Aires","02"
"234369","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 18:11:03","Ciudad Autónoma de Buenos Aires","02"
"418833","Víctima","Femenino","No hay niñas/os","Física","61","Más de 60 años","Femenino","1","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-09-17 18:22:11","Ciudad Autónoma de Buenos Aires","02"
"418834","Hospital","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-09-17 19:02:36","Ciudad Autónoma de Buenos Aires","02"
"418835","Comisaría","Femenino","No hay niñas/os","Física","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-17 19:13:40","Ciudad Autónoma de Buenos Aires","02"
"35055","Familiar","Femenino","Madre","Psicológica","16","12 a 17 años","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-09-17 19:24:39","Ciudad Autónoma de Buenos Aires","02"
"418831","Otro Institucional","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 21:01:41","Ciudad Autónoma de Buenos Aires","02"
"362221","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-17 21:09:01","Ciudad Autónoma de Buenos Aires","02"
"418822","Comisaría","Femenino","NS/NC","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-09-17 21:19:24","Ciudad Autónoma de Buenos Aires","02"
"418822","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-18 08:56:23","Ciudad Autónoma de Buenos Aires","02"
"418841","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-18 09:08:19","Ciudad Autónoma de Buenos Aires","02"
"418843","Otro/a Particular","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-18 11:18:31","Ciudad Autónoma de Buenos Aires","02"
"418844","Familiar","Femenino","Otro familiar","Psicológica","75","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-09-18 11:31:10","Ciudad Autónoma de Buenos Aires","02"
"418844","Víctima","Femenino","No hay niñas/os","Psicológica","75","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-09-18 11:55:26","Ciudad Autónoma de Buenos Aires","02"
"418845","Víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-09-18 12:19:13","Ciudad Autónoma de Buenos Aires","02"
"418846","Familiar","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","0","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2019-09-18 12:50:58","Ciudad Autónoma de Buenos Aires","02"
"418834","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-18 13:30:36","Ciudad Autónoma de Buenos Aires","02"
"418847","Víctima","Masculino","Padre","Psicológica","39","30 a 39 años","Masculino","3","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-09-18 15:58:27","Ciudad Autónoma de Buenos Aires","02"
"418848","Comisaría","Femenino","Otro no familiar","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-09-18 16:32:05","Ciudad Autónoma de Buenos Aires","02"
"418852","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-18 19:02:56","Ciudad Autónoma de Buenos Aires","02"
"418853","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-09-18 19:13:07","Ciudad Autónoma de Buenos Aires","02"
"418852","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-09-18 19:42:05","Ciudad Autónoma de Buenos Aires","02"
