"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"411502","Comisaría","Masculino","Otro no familiar","Económica y física","25","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-22 23:04:16","Ciudad Autónoma de Buenos Aires","02"
"411500","Comisaría","Masculino","No hay niñas/os","Física","35","30 a 39 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-22 22:47:05","Ciudad Autónoma de Buenos Aires","02"
"411499","Familiar de la víctima","Femenino","Otro familiar","Psicológica","73","Más de 60 años","Femenino","1","5","NS/NC","Otro conviviente","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-22 22:41:21","Ciudad Autónoma de Buenos Aires","02"
"411498","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","30","30 a 39 años","Femenino","1","2","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 22:24:34","Ciudad Autónoma de Buenos Aires","02"
"411497","Víctima","Femenino","Madre","Física","22","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-01-22 19:28:40","Ciudad Autónoma de Buenos Aires","02"
"411496","Comisaría","Femenino","Otro no familiar","Económica","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-22 19:09:36","Ciudad Autónoma de Buenos Aires","02"
"411495","Comisaría","Femenino","No hay niñas/os","Psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-22 18:41:09","Ciudad Autónoma de Buenos Aires","02"
"408248","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-01-22 17:34:28","Ciudad Autónoma de Buenos Aires","02"
"411493","Otro Institucional","Femenino","Otro no familiar","Económica y física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-22 16:54:20","Ciudad Autónoma de Buenos Aires","02"
"64484","Comisaría","Femenino","Otro no familiar","Psicológica","43","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-22 16:17:28","Ciudad Autónoma de Buenos Aires","02"
"411492","Familiar de la víctima","Masculino","Sin datos","Económica y física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 14:44:02","Ciudad Autónoma de Buenos Aires","02"
"411488","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-22 13:40:55","Ciudad Autónoma de Buenos Aires","02"
"411491","Víctima","Femenino","No hay niñas/os","Física","17","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-01-22 13:28:01","Ciudad Autónoma de Buenos Aires","02"
"411489","Víctima","Femenino","Hermana/o","Psicológica","25","18 a 29 años","Femenino","1","2","Masculino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 12:55:34","Ciudad Autónoma de Buenos Aires","02"
"68021","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-22 12:54:00","Ciudad Autónoma de Buenos Aires","02"
"411488","Comisaría","Femenino","No hay niñas/os","Física","36","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-22 12:26:02","Ciudad Autónoma de Buenos Aires","02"
"173606","Comisaría","Masculino","Otro no familiar","Física","18","18 a 29 años","Femenino","1","1","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2019-01-22 12:20:33","Ciudad Autónoma de Buenos Aires","02"
"411486","Vecina/o de la víctima","Masculino","Otro no familiar","Física","11","6 a 11 años","Femenino","5","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 12:18:27","Ciudad Autónoma de Buenos Aires","02"
"411485","Familiar de la víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 10:14:07","Ciudad Autónoma de Buenos Aires","02"
"373600","Comisaría","Femenino","Otro no familiar","Física","63","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-22 09:35:07","Ciudad Autónoma de Buenos Aires","02"
"373600","Otro Institucional","Femenino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-22 08:50:02","Ciudad Autónoma de Buenos Aires","02"
"362719","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-22 08:25:46","Ciudad Autónoma de Buenos Aires","02"
"411484","Comisaría","Masculino","No hay niñas/os","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-22 07:06:53","Ciudad Autónoma de Buenos Aires","02"
"411482","Víctima","Femenino","Madre","Psicológica","33","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-22 06:45:27","Ciudad Autónoma de Buenos Aires","02"
"362719","Comisaría","Femenino","Sin datos","Física","25","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 23:24:20","Ciudad Autónoma de Buenos Aires","02"
"411475","Familiar de la víctima","Femenino","No hay niñas/os","Física","36","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-21 23:11:31","Ciudad Autónoma de Buenos Aires","02"
"411467","Familiar de la víctima","Femenino","Otro familiar","Física y sexual","28","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 21:41:12","Ciudad Autónoma de Buenos Aires","02"
"202826","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 21:31:09","Ciudad Autónoma de Buenos Aires","02"
"411465","Comisaría","Femenino","No hay niñas/os","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 19:26:29","Ciudad Autónoma de Buenos Aires","02"
"411464","Familiar de la víctima","Femenino","Hermana/o","Psicológica","32","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-21 19:15:38","Ciudad Autónoma de Buenos Aires","02"
"411462","Comisaría","Femenino","Otro no familiar","Psicológica","36","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 18:48:39","Ciudad Autónoma de Buenos Aires","02"
"411459","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 18:42:23","Ciudad Autónoma de Buenos Aires","02"
"373600","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 18:34:16","Ciudad Autónoma de Buenos Aires","02"
"373600","Comisaría","Femenino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Hij@","Está interviniendo o se deriva a otra institución","2019-01-21 17:42:34","Ciudad Autónoma de Buenos Aires","02"
"411457","Víctima","Femenino","No hay niñas/os","Psicológica","59","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-21 17:30:07","Ciudad Autónoma de Buenos Aires","02"
"362719","Comisaría","Femenino","Madre","Física","25","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 17:19:45","Ciudad Autónoma de Buenos Aires","02"
"289852","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 17:01:04","Ciudad Autónoma de Buenos Aires","02"
"411456","Víctima","Masculino","No hay niñas/os","Psicológica","67","Más de 60 años","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-21 16:34:01","Ciudad Autónoma de Buenos Aires","02"
"411450","Comisaría","Femenino","Otro familiar","Física","36","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 15:41:41","Ciudad Autónoma de Buenos Aires","02"
"411449","Otro sobre un caso que no es violencia familiar","Masculino","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-21 13:46:00","Ciudad Autónoma de Buenos Aires","02"
"411448","Comisaría","Femenino","No hay niñas/os","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 13:05:13","Ciudad Autónoma de Buenos Aires","02"
"411447","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-21 11:52:44","Ciudad Autónoma de Buenos Aires","02"
"411446","Víctima","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 11:14:25","Ciudad Autónoma de Buenos Aires","02"
"411444","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-21 10:42:35","Ciudad Autónoma de Buenos Aires","02"
"411445","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-21 10:34:47","Ciudad Autónoma de Buenos Aires","02"
"344445","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 10:25:02","Ciudad Autónoma de Buenos Aires","02"
"411443","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-21 10:20:34","Ciudad Autónoma de Buenos Aires","02"
"411423","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 08:40:48","Ciudad Autónoma de Buenos Aires","02"
"411423","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-21 08:38:57","Ciudad Autónoma de Buenos Aires","02"
"411442","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 07:37:50","Ciudad Autónoma de Buenos Aires","02"
"411441","Comisaría","Femenino","No hay niñas/os","Física","57","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 07:21:39","Ciudad Autónoma de Buenos Aires","02"
"411440","Comisaría","Femenino","Otro no familiar","Física","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 06:41:30","Ciudad Autónoma de Buenos Aires","02"
"411439","Comisaría","Femenino","Otro no familiar","Física","50","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-21 01:51:11","Ciudad Autónoma de Buenos Aires","02"
"411437","Vecina/o de la víctima","Femenino","Otro no familiar","Física","17","12 a 17 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-20 23:51:38","Ciudad Autónoma de Buenos Aires","02"
"411436","Familiar de la víctima","Masculino","Padre","Psicológica","1","1 a 5 años","Masculino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-20 22:38:36","Ciudad Autónoma de Buenos Aires","02"
"411435","Comisaría","Masculino","Otro no familiar","Física","49","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-20 22:35:39","Ciudad Autónoma de Buenos Aires","02"
"411434","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-20 22:25:33","Ciudad Autónoma de Buenos Aires","02"
"411433","Comisaría","Masculino","Padre","Física","58","50 a 59 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-20 19:46:06","Ciudad Autónoma de Buenos Aires","02"
"411432","Comisaría","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","2","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2019-01-20 19:24:10","Ciudad Autónoma de Buenos Aires","02"
"411431","Comisaría","Masculino","Otro no familiar","Psicológica","38","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-20 18:20:27","Ciudad Autónoma de Buenos Aires","02"
"411430","Otro Particular","Femenino","Otro no familiar","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-20 17:52:44","Ciudad Autónoma de Buenos Aires","02"
"411317","Hospital","Femenino","Otro no familiar","Física y sexual","5","1 a 5 años","Femenino","1","1","Masculino","Pareja de la madre/padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-20 16:58:11","Ciudad Autónoma de Buenos Aires","02"
"344445","Comisaría","Masculino","Madre","Física","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-01-20 16:54:07","Ciudad Autónoma de Buenos Aires","02"
"411429","Comisaría","Femenino","No hay niñas/os","Psicológica","43","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-01-20 16:20:58","Ciudad Autónoma de Buenos Aires","02"
"411427","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-20 13:54:10","Ciudad Autónoma de Buenos Aires","02"
"411426","Víctima","Femenino","No hay niñas/os","Psicológica","27","18 a 29 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-01-20 13:50:23","Ciudad Autónoma de Buenos Aires","02"
"130330","Comisaría","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-20 13:16:25","Ciudad Autónoma de Buenos Aires","02"
"411425","Víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-01-20 12:54:32","Ciudad Autónoma de Buenos Aires","02"
"411317","Comisaría","Femenino","Otro no familiar","Sexual","5","1 a 5 años","NS/NC","3","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-01-20 12:35:55","Ciudad Autónoma de Buenos Aires","02"
"411317","Comisaría","Femenino","Otro familiar","Sexual","5","1 a 5 años","Femenino","1","1","Masculino","Pareja de la madre/padre","Se planificó intervención para otro momento","2019-01-20 11:56:34","Ciudad Autónoma de Buenos Aires","02"
"410980","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-01-20 11:55:10","Ciudad Autónoma de Buenos Aires","02"
"411423","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","3","2","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2019-01-20 01:06:58","Ciudad Autónoma de Buenos Aires","02"
"411422","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-01-20 01:01:00","Ciudad Autónoma de Buenos Aires","02"
"411421","Agresor/a","Masculino","Padre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-20 00:56:52","Ciudad Autónoma de Buenos Aires","02"
"411418","Hospital","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-01-19 22:16:05","Ciudad Autónoma de Buenos Aires","02"
"411417","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-19 19:04:48","Ciudad Autónoma de Buenos Aires","02"
"411416","Hospital","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-01-19 18:39:16","Ciudad Autónoma de Buenos Aires","02"
"411415","Comisaría","Femenino","Madre","Física","Sin Datos","Sin Datos","NS/NC","4","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-19 18:27:40","Ciudad Autónoma de Buenos Aires","02"
"411414","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-01-19 17:13:34","Ciudad Autónoma de Buenos Aires","02"
"411410","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-19 15:58:06","Ciudad Autónoma de Buenos Aires","02"
"411409","Víctima","Masculino","Padre","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-19 15:51:13","Ciudad Autónoma de Buenos Aires","02"
"411408","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-01-19 15:44:08","Ciudad Autónoma de Buenos Aires","02"
"411403","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-19 11:53:02","Ciudad Autónoma de Buenos Aires","02"
"411400","Familiar de la víctima","Femenino","Otro familiar","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-19 09:34:20","Ciudad Autónoma de Buenos Aires","02"
"411398","Hospital","Masculino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-01-19 07:35:04","Ciudad Autónoma de Buenos Aires","02"
"411399","Comisaría","Masculino","Otro no familiar","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-19 07:34:29","Ciudad Autónoma de Buenos Aires","02"
"411397","Comisaría","Masculino","No hay niñas/os","Psicológica","54","50 a 59 años","Femenino","1","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-01-19 02:27:57","Ciudad Autónoma de Buenos Aires","02"
"127936","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-19 00:17:51","Ciudad Autónoma de Buenos Aires","02"
"411395","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-01-18 22:33:27","Ciudad Autónoma de Buenos Aires","02"
"411394","Otro Institucional","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-01-18 21:12:58","Ciudad Autónoma de Buenos Aires","02"
"411378","Familiar de la víctima","Masculino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-18 19:32:38","Ciudad Autónoma de Buenos Aires","02"
"411376","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-18 18:15:24","Ciudad Autónoma de Buenos Aires","02"
"411374","Otro Particular","Masculino","No hay niñas/os","Física","87","Más de 60 años","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-18 18:02:31","Ciudad Autónoma de Buenos Aires","02"
"411373","Víctima","Femenino","No hay niñas/os","Psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-18 17:26:27","Ciudad Autónoma de Buenos Aires","02"
"411372","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-18 16:56:12","Ciudad Autónoma de Buenos Aires","02"
"410647","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-18 15:34:29","Ciudad Autónoma de Buenos Aires","02"
"411371","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2019-01-18 15:21:18","Ciudad Autónoma de Buenos Aires","02"
"411369","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-01-18 13:13:38","Ciudad Autónoma de Buenos Aires","02"
"411364","Víctima","Femenino","Sin datos","Física","55","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-18 12:22:32","Ciudad Autónoma de Buenos Aires","02"
"411367","Víctima","Femenino","No hay niñas/os","Psicológica","63","Más de 60 años","Femenino","1","2","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-18 12:18:48","Ciudad Autónoma de Buenos Aires","02"
"411363","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-18 11:55:05","Ciudad Autónoma de Buenos Aires","02"
"411363","Otro Institucional","Femenino","No hay niñas/os","Psicológica","73","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-18 11:17:37","Ciudad Autónoma de Buenos Aires","02"
"410808","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-18 10:44:59","Ciudad Autónoma de Buenos Aires","02"
"411361","Comisaría","Masculino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-18 09:32:28","Ciudad Autónoma de Buenos Aires","02"
"411360","Comisaría","Masculino","Otro no familiar","Física","6","6 a 11 años","Masculino","2","1","Femenino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-01-18 07:28:16","Ciudad Autónoma de Buenos Aires","02"
"411354","Comisaría","Femenino","No hay niñas/os","Física","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-18 06:15:23","Ciudad Autónoma de Buenos Aires","02"
"411352","Otro Institucional","Femenino","Otro no familiar","Psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-18 00:16:37","Ciudad Autónoma de Buenos Aires","02"
"411337","Víctima","Masculino","Padre","Física","32","30 a 39 años","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-17 14:53:01","Ciudad Autónoma de Buenos Aires","02"
"411335","Familiar de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","0","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-17 14:33:05","Ciudad Autónoma de Buenos Aires","02"
"411334","Víctima","Femenino","No hay niñas/os","Psicológica","20","18 a 29 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-17 14:19:55","Ciudad Autónoma de Buenos Aires","02"
"411333","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-17 14:04:24","Ciudad Autónoma de Buenos Aires","02"
"411333","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-17 14:03:01","Ciudad Autónoma de Buenos Aires","02"
"411333","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Transgénero","2","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2019-01-17 14:01:42","Ciudad Autónoma de Buenos Aires","02"
"411332","Comisaría","Femenino","No hay niñas/os","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-17 12:53:28","Ciudad Autónoma de Buenos Aires","02"
